"FEEDBACK_ID","MERCHANT_ID","FEEDBACK_DATE","RATING","FEEDBACK_THEME","FEEDBACK_TEXT"
"FB-000703",996736,"2025-06-04",2,"settlement_delay","Friday's €18,900 settlement from our online payment gateway was expected Monday morning based on T+2 business days, but it arrived Tuesday at 14:00. When we checked the portal, the settlement status changed from ""pending"" to ""completed"" on Monday evening at 19:30, suggesting the delay occurred in the final banking leg rather than card scheme processing."
"FB-000704",141356,"2025-06-02",2,"settlement_delay","Our Clover Flex 3500 processed a high volume on Saturday—€24,670 across 203 transactions, mostly contactless Mastercard. We didn't receive settlement until Thursday morning, which is T+4 business days when we were told weekends count as T+2. This four-day gap is strangling our ability to restock inventory."
"FB-000705",69972,"2025-06-10",2,"settlement_delay","The terminal batch report shows €9,340 settled on Wednesday at 23:59, and your system confirmed receipt at 00:02 Thursday. We expected funds Thursday afternoon at the latest, but they didn't appear until Friday at 16:20. This 40-hour delay within the business week suggests a problem with your settlement processing infrastructure, not just banking hours."
"FB-000706",387878,"2025-08-06",2,"settlement_delay","We operate four PAX A77 terminals and processed €41,200 on Friday across all devices. Batch close logs confirm transmission between 23:58 and 00:03, yet settlement didn't arrive until Wednesday morning. Your support cited ""Monday was a public holiday in Frankfurt"" but our business is in Dublin and we need advance notice of which jurisdiction's holidays affect our settlement timing."
"FB-000707",1835034,"2025-08-22",2,"settlement_delay","Our Clover Station Duo terminal processed €7,890 in Visa Debit transactions on Thursday afternoon between 13:00 and 19:00. Expected settlement was Friday but funds arrived Monday morning, and the portal showed the batch stuck in ""processing"" status all Friday with no explanation. This lack of real-time visibility makes the delay even more problematic."
"FB-000708",143603,"2025-08-15",1,"settlement_delay","Saturday's e-commerce transactions totaling €16,540 across 67 orders should have settled Tuesday per your T+2 policy, but funds landed Wednesday at 10:15. The payment gateway API shows all transactions authorized and captured by Saturday 23:45, so the delay appears to be in your settlement batching process for weekend e-commerce volumes."
"FB-000709",23266,"2025-08-01",1,"settlement_delay","Our Clover Flex 3500 terminal logs show €11,200 in Mastercard transactions on Monday with batch close at 23:59:34. Settlement was due Tuesday but arrived Thursday morning, and when we called support they mentioned ""additional verification checks"" without specifics. We need transparent criteria for what triggers these delays because it's happened three times in two months."
"FB-000710",31326,"2025-07-15",1,"settlement_delay","We processed €28,900 on Friday across two Clover Station Duo, with batch close confirmed in both device logs at midnight. Your portal showed ""settlement in progress"" on Monday morning but funds didn't hit our ING account until Tuesday at 13:40. This 88-hour delay from batch close to funds availability is far beyond the T+1 timeline in our merchant agreement."
"FB-000711",1064076,"2025-09-16",2,"settlement_delay","Our PAX terminal processed €5,670 on Wednesday evening between 18:00 and 23:00, mostly contactless transactions under €50. Expected settlement was Thursday but funds arrived Friday afternoon, and the terminal's settlement report shows a batch retry at 02:17 Thursday morning, suggesting the initial transmission failed. We need automatic alerts when batch transmission issues occur."
"FB-000712",72893,"2025-08-10",2,"settlement_delay","Friday's €19,450 in transactions across our three Clover Flex should have settled Monday but arrived Tuesday at 09:30. The portal's settlement schedule showed Monday as the expected date until Sunday evening when it changed to Tuesday without notification. If processing schedules shift due to volume or holidays, we need proactive communication, not silent updates."
"FB-000713",1043099,"2025-09-09",1,"settlement_delay","Our online checkout processed €33,100 on Thursday across 124 transactions, with the payment gateway confirming batch settlement submission at 23:59. We expected Friday settlement but funds arrived Monday morning, and your technical team explained that batches submitted after 23:00 are processed the next business day. This contradicts the documentation we received, which specified a midnight cutoff."
"FB-000714",50743,"2025-06-11",1,"settlement_delay","The Clover Station Duo terminal at our main location processed €15,780 on Saturday, with batch close at 23:59:18 per the device log. Settlement didn't arrive until Thursday—five calendar days later—and your support team cited both weekend processing and a Tuesday public holiday in the Netherlands. We need a clear calendar showing which holidays in which countries affect our Irish business's settlement timing."
"FB-000715",3179,"2025-06-06",2,"settlement_delay","Our PAX A920 shows €8,420 in Visa transactions on Monday with successful batch transmission at 00:01 Tuesday. Expected settlement was Tuesday afternoon but funds arrived Thursday at 08:15, and the portal displayed ""awaiting bank processing"" for 36 hours. This suggests the delay is with your banking partner's SEPA execution, but we need specifics to manage our cash flow forecasting."
"FB-000716",43248,"2025-09-25",1,"settlement_delay","We processed €44,600 across five terminals on Friday—our highest volume day—with all batches closing between 23:57 and 00:04. Settlement was expected Monday but arrived Wednesday morning, and when we reviewed the portal's transaction detail, we noticed the settlement batch was split into three separate transfers arriving at 08:30, 10:15, and 11:50. This fragmentation creates reconciliation headaches on top of the delay."
"FB-000717",501289,"2025-07-07",1,"settlement_delay","Our Clover Flex processed €12,900 on Thursday with batch close at 23:59:41, and the device printed a settlement receipt confirming successful transmission. Funds were due Friday but arrived Monday at 14:00, and your technical support mentioned that batches over €10,000 undergo additional fraud screening. We need documented thresholds and expected processing times for these security checks."
"FB-000718",23275,"2025-08-12",2,"settlement_delay","Saturday's €21,300 in e-commerce transactions should have settled Tuesday but arrived Thursday morning. The payment gateway's webhook logs show all transactions marked as ""captured"" by Saturday 22:30, and the settlement batch was created at 23:59:55. This suggests a two-day delay in your settlement processing for weekend e-commerce, which is significantly worse than our in-store terminal settlement times."
"FB-000719",42786,"2025-08-17",1,"settlement_delay","Our Clover Station Duo processed €6,840 on Wednesday afternoon, mostly Mastercard contactless under €100. Batch closed at midnight and settlement was expected Thursday but arrived Friday at 16:45. The terminal's diagnostic report shows the batch was acknowledged by your server at 00:00:34 Thursday, so the 40-hour delay occurred entirely within your settlement infrastructure, not at the card scheme or banking level."
"FB-000720",97627,"2025-07-18",2,"settlement_delay","We operate two PAX terminals processing approximately €25,000 weekly, and over the past month we've noticed Friday transactions consistently settle on Wednesday instead of Monday. The terminal logs show proper batch close timing between 23:58 and 00:02, and your portal confirms batch receipt within minutes. This systematic two-day weekend delay is creating a predictable cash flow gap every week that's forcing us to maintain a larger operating balance than necessary."
"FB-000721",81,"2025-08-21",1,"settlement_delay","Where's my €2,400 from Friday? It's Tuesday and still nothing in the account."
"FB-000722",21691,"2025-09-23",1,"settlement_delay","Settlement was supposed to hit yesterday morning. Now it's 4pm and I've got suppliers to pay."
"FB-000723",109898,"2025-07-01",1,"settlement_delay","€850 short in today's deposit and no explanation. The Visa batch from Saturday just vanished apparently."
"FB-000724",643396,"2025-08-15",1,"settlement_delay","Been waiting since Thursday for €1,200 to clear. What's the point of next-day settlement if it takes three days?"
"FB-000725",1180,"2025-06-06",2,"settlement_delay","My weekend takings still haven't arrived and it's already Wednesday afternoon. Cash flow is completely screwed now."
"FB-000726",122087,"2025-09-05",1,"settlement_delay","Terminal showed €3,100 settled on Monday but my bank account says otherwise. Where is it?"
"FB-000727",22783,"2025-07-21",1,"settlement_delay","Public holiday in France yesterday, fine, but why is Tuesday's money also delayed? This is getting ridiculous."
"FB-000728",83927,"2025-08-15",1,"settlement_delay","€670 from last week's Mastercard transactions finally appeared today, four days late. Unacceptable."
"FB-000729",136679,"2025-08-05",1,"settlement_delay","I run a tight ship and this two-day delay on a €2,800 settlement is killing me. Rent is due."
"FB-000730",1723858,"2025-09-12",2,"settlement_delay","Saturday and Sunday card sales totaling €1,950 were supposed to land Monday. It's now Tuesday evening."
"FB-000731",2369,"2025-09-16",2,"settlement_delay","Your system says settled but my bank says no. €4,200 is a lot of money to just be floating around somewhere."
"FB-000732",61,"2025-06-01",1,"settlement_delay","Easter weekend has completely messed up my settlement schedule. Still waiting on €3,600 from last Thursday."
"FB-000733",749321,"2025-07-13",1,"settlement_delay","Processed 180 transactions over the weekend, €5,100 total, and absolutely nothing has hit my account yet."
"FB-000734",114730,"2025-06-01",1,"settlement_delay","Why does it take until Wednesday to get Friday's money? I thought we had T+1 settlement."
"FB-000735",1571481,"2025-06-24",2,"settlement_delay","€920 missing from expected deposit today. Checked the portal and it says ""processing"" since yesterday morning."
"FB-000736",3628,"2025-06-09",1,"settlement_delay","Bank holiday Monday in Ireland means I don't see my money until Thursday apparently. Nobody told me that."
"FB-000737",162543,"2025-08-24",2,"settlement_delay","My Clover Flex batched out Sunday night, €1,400, and it's Tuesday lunchtime with nothing to show for it."
"FB-000738",975794,"2025-08-12",2,"settlement_delay","Three days waiting for €2,200 to arrive. I've got payroll to cover and you're holding my money hostage."
"FB-000739",22098,"2025-07-17",1,"settlement_delay","Settlement times are all over the place. Sometimes next day, sometimes three days later. How am I supposed to plan?"
"FB-000740",592223,"2025-07-18",2,"settlement_delay","€6,800 from last week finally cleared today after I called twice. This shouldn't require chasing."
"FB-000741",1260279,"2025-06-27",1,"settlement_delay","Friday's €1,100 Visa deposit arrived Monday but the €800 Mastercard batch is still nowhere. What's the logic?"
"FB-000742",444337,"2025-08-08",2,"settlement_delay","Weekend trading was strong, €4,500 across both days, but here we are on Wednesday morning still waiting."
"FB-000743",1168077,"2025-09-13",1,"settlement_delay","Your portal shows settlement completed 48 hours ago. My bank account disagrees. €3,300 in limbo."
"FB-000744",1005174,"2025-06-13",1,"settlement_delay","Public holidays are one thing but regular weekday delays are another. €1,650 is two days overdue with no explanation."
"FB-000745",1045204,"2025-08-16",2,"settlement_delay","Got 90% of Monday's settlement today but €400 is missing. No notification, no email, nothing. Typical."
"FB-000746",168333,"2025-09-12",2,"settlement_delay","We were expecting €12,847.50 to settle on Tuesday 14th June but it didn't arrive until Thursday 16th. This two-day delay caused us to miss a supplier payment deadline and we incurred a late fee of €150."
"FB-000747",229329,"2025-08-13",1,"settlement_delay","Settlement for weekend trading (Saturday €4,200 and Sunday €3,890) was supposed to land Monday morning but actually arrived Tuesday afternoon at 15:47. Can you clarify the exact cut-off times for weekend batches?"
"FB-000748",319333,"2025-08-09",1,"settlement_delay","Our Friday batch of €18,234.67 from 247 Mastercard transactions did not settle on Monday as expected. It finally appeared in our account on Tuesday at 11:23, causing significant cash flow issues."
"FB-000749",1836955,"2025-07-11",1,"settlement_delay","I need clarification on public holiday settlement schedules. We processed €9,450 on the Thursday before Good Friday and expected funds on Friday, but they didn't arrive until the following Tuesday."
"FB-000750",454105,"2025-06-05",1,"settlement_delay","The €6,789.23 from our 15th July trading day was delayed by 48 hours. We reconcile daily and this inconsistency makes our cash flow forecasting extremely difficult."
"FB-000751",477797,"2025-09-25",1,"settlement_delay","Settlement delay of three business days for our €22,100 batch processed on 3rd May. We were expecting T+1 settlement but received funds on 8th May instead of 4th May."
"FB-000752",216,"2025-06-27",1,"settlement_delay","Our Visa transactions from the weekend (€5,670.45) normally settle on Monday but this week they arrived on Wednesday. No explanation was provided and this is the second occurrence this month."
"FB-000753",955,"2025-08-01",1,"settlement_delay","Expected €14,500 settlement on Wednesday 7th June for Tuesday's trading. Funds actually arrived Thursday 8th at 14:20. We had to delay our VAT payment as a result."
"FB-000754",16428,"2025-08-08",2,"settlement_delay","The settlement schedule documentation states T+1 for Mastercard but we consistently receive funds T+2 or even T+3. For example, our €8,934.12 batch from 12th July took until 15th July to arrive."
"FB-000755",19385,"2025-09-15",1,"settlement_delay","Can you explain why our €19,200 from Thursday trading didn't settle on Friday as usual? It arrived on Monday instead, and we had insufficient funds to cover Friday payroll."
"FB-000756",581251,"2025-07-05",1,"settlement_delay","Our terminal batch from 22nd August (€11,450.67 across 189 transactions) was delayed by two full days. We rely on predictable settlement timing for our working capital management."
"FB-000757",136393,"2025-08-19",1,"settlement_delay","Settlement for €7,823.50 processed on a Monday arrived on Thursday instead of Tuesday. This three-day delay is unacceptable when we're operating on tight margins."
"FB-000758",2063,"2025-07-13",1,"settlement_delay","We processed €16,700 on Friday 8th September and expected settlement on Monday 11th, but funds didn't arrive until Wednesday 13th. No notification was sent about the delay."
"FB-000759",1113129,"2025-07-10",2,"settlement_delay","The €4,567.89 from our Saturday trading took until Wednesday to settle. Your documentation suggests Monday settlement for weekend transactions, but this is not our experience."
"FB-000760",307,"2025-07-26",2,"settlement_delay","Our €13,290.00 batch from 156 Visa transactions on 3rd September was due on 4th September but arrived on 6th September. We need consistent T+1 settlement as contracted."
"FB-000761",137903,"2025-07-13",1,"settlement_delay","Settlement timing over the Christmas period was completely unclear. Our €21,400 from 22nd September didn't arrive until 29th September, causing serious cash flow strain during our busiest period."
"FB-000762",222699,"2025-09-01",1,"settlement_delay","We received €9,876.54 on Friday afternoon at 16:35, two days later than expected. Late-day Friday settlements are particularly problematic for our weekend cash management."
"FB-000763",669393,"2025-07-07",1,"settlement_delay","Our Monday batch of €15,234.00 should have settled Tuesday but arrived Wednesday. This is the fourth delayed settlement in six weeks and it's impacting our ability to manage supplier payments."
"FB-000764",813851,"2025-08-22",2,"settlement_delay","Expected €8,100.50 from 134 transactions to settle on 18th June but funds arrived 20th June. We need reliable settlement schedules to maintain our credit terms with suppliers."
"FB-000765",798707,"2025-08-05",1,"settlement_delay","The €17,890.23 processed on Thursday 25th June was delayed until Monday 1st June. A four-day delay over a weekend is far beyond the T+1 terms in our agreement."
"FB-000766",18096,"2025-08-05",1,"settlement_delay","Our €6,234.78 settlement was due Friday but arrived Monday morning at 09:15. We had to use our overdraft facility over the weekend, incurring unnecessary interest charges of €47."
"FB-000767",1,"2025-07-10",2,"settlement_delay","Settlement for €12,567.00 from Wednesday trading arrived Friday instead of Thursday. We reconcile against bank statements daily and these delays create significant administrative burden."
"FB-000768",2,"2025-08-03",1,"settlement_delay","We processed €19,800 across 312 transactions on a Tuesday and expected Wednesday settlement. Funds actually arrived Thursday at 13:42, causing us to miss a direct debit payment."
"FB-000769",1735,"2025-07-07",1,"settlement_delay","Our €5,432.10 batch from Sunday trading was supposed to settle Monday but didn't arrive until Tuesday afternoon. This inconsistency makes it impossible to accurately forecast our daily cash position."
"FB-000770",60793,"2025-06-11",1,"settlement_delay","The €14,123.67 from our 8th September trading day took three days to settle instead of one. We've had to increase our overdraft facility specifically to cover these unpredictable settlement delays."
"FB-000771",1,"2025-07-02",2,"settlement_delay","Hi, I'm quite new to taking card payments and I noticed the €450 from Friday's sales hasn't arrived yet - is that normal? Just want to make sure I haven't done something wrong with the terminal."
"FB-000772",768456,"2025-09-26",2,"settlement_delay","Quick question about settlement times - we processed about €1,200 in Visa transactions on Monday afternoon but the money only showed up Wednesday morning. Should I expect this kind of delay regularly?"
"FB-000773",304415,"2025-06-10",2,"settlement_delay","Hello, we're a small café and just started accepting cards last month. The €340 we took on Saturday still isn't in our account on Monday - does the weekend affect when we get paid?"
"FB-000774",84299,"2025-09-15",1,"settlement_delay","I'm trying to understand the payout schedule better. We had €890 in Mastercard sales on Thursday but nothing came through Friday. Is there a cut-off time I should know about?"
"FB-000775",418465,"2025-09-20",2,"settlement_delay","Just wondering if someone could explain why our settlement is taking longer than I expected? We processed €2,100 on Tuesday and I thought it would be here by Wednesday but it's now Thursday afternoon."
"FB-000776",589559,"2025-08-28",2,"settlement_delay","New to this so apologies if this is a basic question - do public holidays delay when the card payments reach our bank account? We're waiting on about €670 from last week."
"FB-000777",105679,"2025-09-22",2,"settlement_delay","Hi there, we switched on our card machine three weeks ago and I'm still learning. The €520 from Sunday's transactions - when would that typically arrive? It's now Tuesday and I don't see it yet."
"FB-000778",1346235,"2025-08-15",1,"settlement_delay","Could someone help me understand the timing? We took €1,450 in payments yesterday before 6pm but I'm not sure if that means we'll get it today or tomorrow?"
"FB-000779",961611,"2025-06-23",1,"settlement_delay","I run a small bookshop and we're quite new to card acceptance. Is it normal for weekend sales to take until Tuesday or Wednesday to reach us? We're waiting on roughly €380."
"FB-000780",51946,"2025-07-23",1,"settlement_delay","Quick query about our Clover Flex - we processed €950 on Friday evening and I'm wondering when that batch will settle. Does the time of day matter?"
"FB-000781",3999,"2025-07-06",2,"settlement_delay","Hello, first time writing in. We had €1,800 in card sales on Wednesday but our bank account still doesn't show it on Friday morning. Is this the usual timeframe or should I be concerned?"
"FB-000782",603449,"2025-06-14",2,"settlement_delay","Just trying to get my head around how this works - if we take payments on a Saturday, does that mean we won't see the money until the middle of the following week? We're expecting about €720."
"FB-000783",5065,"2025-09-07",1,"settlement_delay","We're a new restaurant and took our first big weekend of card payments - around €3,200 total. It's now Wednesday and only some of it has arrived. Is this because of how weekends are processed?"
"FB-000784",587430,"2025-08-06",2,"settlement_delay","I'm probably being impatient but wanted to check - €640 in transactions from Monday, is it reasonable to expect that on Tuesday or does it usually take longer?"
"FB-000785",11,"2025-07-16",2,"settlement_delay","Could you clarify the settlement schedule for us? We processed €1,100 yesterday afternoon and I'm trying to plan our cash flow better. When should I expect to see this?"
"FB-000786",109537,"2025-09-21",1,"settlement_delay","Hi, we're a small hardware store just starting with card payments. The €490 we took on Thursday hasn't appeared yet on Saturday - do bank transfers not happen at weekends?"
"FB-000787",113818,"2025-09-12",2,"settlement_delay","Apologies for the basic question but I want to make sure I understand - we had €2,300 in Visa and Mastercard sales on Friday. With the weekend, when would that realistically hit our account?"
"FB-000788",822596,"2025-07-16",2,"settlement_delay","Just wondering about the timing of our payouts. We processed about €810 worth of transactions on Tuesday morning but it's now Thursday and still nothing. Is there a typical delay I should factor in?"
"FB-000789",1110529,"2025-07-26",2,"settlement_delay","New merchant here trying to understand the process. If we close our terminal at 8pm on Wednesday with €1,650 in sales, does that count as Wednesday's batch or Thursday's?"
"FB-000790",1010787,"2025-06-13",1,"settlement_delay","Quick question - we took €920 in card payments on a Monday which was a public holiday here in Ireland. Does that push everything back by an extra day?"
"FB-000791",1384,"2025-09-06",2,"settlement_delay","Hello, we've been accepting cards for about six weeks now. Our €1,340 from last Thursday took until Monday to arrive - is three business days standard or was that because of the weekend in between?"
"FB-000792",15028,"2025-06-02",2,"settlement_delay","I'm trying to work out our cash flow and need to understand this better. We process maybe €500-600 a day - if we take payments on Friday, should I budget as if that money arrives Monday or Tuesday?"
"FB-000793",159280,"2025-07-25",1,"settlement_delay","We're a small florist and quite new to all this. Had €280 in card sales on Sunday but it's Wednesday now and still waiting. Does Sunday count as a different processing day?"
"FB-000794",802886,"2025-06-11",1,"settlement_delay","Just checking if this is normal - we did €1,950 in transactions on Tuesday, terminal says batch closed successfully, but it's Thursday afternoon and our bank shows nothing yet. Should I be worried?"
"FB-000795",453,"2025-07-15",1,"settlement_delay","Hi, could someone explain how public holidays affect this? We're in Germany and had €1,120 in sales the day before a holiday but I'm not sure when to expect the settlement to complete."
"FB-000796",604321,"2025-07-16",2,"settlement_delay","Our Dublin location gets settled by 9am every morning like clockwork, but the two shops we run in Lyon seem to land funds a full day later even though we're processing similar volumes. Makes planning stock purchases across the group a nightmare when I can't rely on consistent timing."
"FB-000797",409273,"2025-08-17",1,"settlement_delay","I operate four restaurants—two in Hamburg, one in Amsterdam, one in Brussels—and the German sites always see their card payments hit the account next business day while the other two are routinely 48 hours behind. We're talking about €15k-€20k per site per week, so the delay really matters."
"FB-000798",1432307,"2025-07-21",1,"settlement_delay","Why does my Lisbon store get Monday's takings on Wednesday but my Porto location gets them Tuesday? Same acquirer, same terminal models, same Visa and Mastercard mix. The inconsistency between my own sites is baffling."
"FB-000799",3366,"2025-07-14",2,"settlement_delay","Running cafes in three different countries and the settlement speed varies wildly. Milan gets same-day for anything processed before 3pm, but Madrid is always next-day and Athens can be two days. I've got €8k sitting in limbo right now from the Greek site's weekend trade."
"FB-000800",358098,"2025-07-10",2,"settlement_delay","We've got six locations across Ireland and France and I've noticed the Irish ones settle faster over bank holiday weekends. The French stores seem to pause completely—Friday's €12k from our Marseille branch didn't land until Wednesday after the long weekend."
"FB-000801",118369,"2025-09-11",1,"settlement_delay","My two Munich shops and my Vienna shop all process through the same agreement but Vienna is consistently a day slower. When you're doing €45k a week across three sites, that one-day gap on a third of your revenue creates real cash flow headaches."
"FB-000802",106822,"2025-06-03",1,"settlement_delay","I manage retail outlets in Rotterdam and Antwerp and the Dutch location is reliably faster. Antwerp's Saturday takings never appear until Tuesday, while Rotterdam's weekend transactions usually show up Monday morning. It's only a few thousand euros but it adds up."
"FB-000803",444608,"2025-09-25",1,"settlement_delay","Four bakeries across Spain and Portugal—the Barcelona and Valencia sites get their funds within 24 hours but Lisbon and Porto are more like 36-48 hours. Makes it impossible to manage centralized purchasing when I don't know which location's money will actually be available."
"FB-000804",5278,"2025-06-18",2,"settlement_delay","Our flagship in Berlin processes about €30k weekly and settles next business day without fail, but the smaller location we opened in Leipzig does maybe €8k and somehow takes two days. Same terminals, same card mix, same everything except the delay."
"FB-000805",813314,"2025-08-21",1,"settlement_delay","I run three pharmacies in Greece and the settlement timing is all over the place. Thessaloniki gets paid out faster than the two Athens locations, even though Athens does double the volume. We're talking about €6k-€7k per site that just sits somewhere for an extra day."
"FB-000806",7410,"2025-09-25",1,"settlement_delay","Why do my Belgian stores get their Mastercard settlements a day earlier than my Dutch ones? We process similar amounts—around €18k weekly per location—but the timing difference means I'm constantly juggling which bank account to pay suppliers from."
"FB-000807",300168,"2025-06-20",2,"settlement_delay","Weekend trading is where it really shows up. My Cork and Galway shops both do big Saturday business but Cork's funds arrive Monday and Galway's arrive Tuesday. That's €5k per site that I'm waiting on and I can't explain the difference to my accountant."
"FB-000808",69972,"2025-09-09",1,"settlement_delay","Operating five locations across Germany and Austria, I've learned to just assume the Austrian sites are 24 hours behind. Friday's €22k from our Salzburg store won't hit until Tuesday if there's a Monday holiday, while the German locations are already in by Monday morning."
"FB-000809",310,"2025-09-20",2,"settlement_delay","My two French locations behave completely differently around public holidays. Nice seems to follow some settlement calendar I don't understand, while Toulouse is more predictable. Lost track of €9k from Nice over the Ascension weekend—it eventually showed up three days late."
"FB-000810",256903,"2025-09-22",2,"settlement_delay","Three coffee shops in Italy and the settlement speed seems inversely related to transaction volume. Rome does €15k weekly and takes two days, Florence does €8k and arrives next day, Bologna is somewhere in between. Makes no logical sense."
"FB-000811",1638413,"2025-07-03",1,"settlement_delay","I've got stores in both Amsterdam and Brussels and I've started timing my supplier payments around the Amsterdam settlements because they're just more reliable. Brussels can be 36-48 hours behind, especially if transactions happen late Thursday or Friday."
"FB-000812",106674,"2025-06-24",2,"settlement_delay","Running a chain across Ireland and the settlement timing over weekends is completely opaque. My Limerick location's Sunday takings appeared Tuesday, Dublin's appeared Monday, and Waterford's didn't show until Wednesday. We're talking about €4k-€6k per site just floating around."
"FB-000813",2053,"2025-07-03",1,"settlement_delay","Four locations in Spain and the settlement behavior is inconsistent. Madrid and Seville get next-day, but Malaga and Bilbao are routinely two days. When you're managing €50k in weekly card volume across the group, that variability creates real working capital problems."
"FB-000814",74511,"2025-06-02",2,"settlement_delay","My German sites settle so much faster than my Italian ones that I've actually started routing group expenses through the German accounts. Hamburg's €20k weekly revenue is available next morning, Milan's similar amount takes until day three."
"FB-000815",19051,"2025-09-13",1,"settlement_delay","Two shops in Portugal, three in Spain, and the Portuguese ones are always lagging. Porto's Friday batch of €7k didn't arrive until Tuesday this week, while the Spanish locations all had their Friday money by Monday. Same terminal provider, same card schemes, different timing."
"FB-000816",606723,"2025-06-10",2,"settlement_delay","I operate restaurants in both Dublin and Paris and the difference is stark. Dublin's €12k from a busy Friday night is in the account Saturday morning, Paris's similar take doesn't appear until Monday afternoon. The delay has forced us to keep larger cash reserves in France."
"FB-000817",1006426,"2025-07-14",2,"settlement_delay","Five retail locations across Belgium, Netherlands and Germany, and I've basically given up trying to predict settlement timing. The German stores are fast, Dutch are medium, Belgian are slow. We're processing €80k weekly total and probably €25k of that is delayed by an extra day."
"FB-000818",1544099,"2025-07-01",1,"settlement_delay","My Athens location does about €10k weekly and I've noticed settlements after Greek public holidays are especially slow—sometimes three business days. My Thessaloniki store with similar volume doesn't have the same issue. Can't figure out if it's a bank thing or an acquirer thing."
"FB-000819",254,"2025-09-17",1,"settlement_delay","Three cafes in Austria and two in Germany, and the Austrian ones are consistently behind. Vienna's Monday transactions arrive Wednesday, while Munich's Monday transactions arrive Tuesday. It's only €3k-€4k per day per site but when you're running on tight margins it matters."
"FB-000820",646,"2025-07-17",1,"settlement_delay","Weekend settlement is a mystery across my six locations. The Irish and German stores seem to process weekend batches faster than the French and Belgian ones. By Tuesday morning I'm still waiting on €15k from the weekend while half my locations have already been paid out."
"FB-000821",910806,"2025-06-28",2,"settlement_delay","We experienced a two-day delay in receiving €4,200 in card settlements last week, which created significant pressure on our ability to pay suppliers on time. Our cash flow planning depends on predictable settlement cycles, and these delays undermine our operational stability."
"FB-000822",68676,"2025-07-28",2,"settlement_delay","The funds from Friday's transactions didn't arrive until Wednesday morning, leaving us short €1,850 over the long weekend. This timing issue has made it extremely difficult to manage our working capital effectively."
"FB-000823",264,"2025-08-11",1,"settlement_delay","Settlement for our Monday Visa transactions was expected Tuesday but arrived Thursday, impacting our ability to cover a scheduled payment of €3,100 to our distributor. We need greater clarity on what causes these delays and how to anticipate them."
"FB-000824",2709,"2025-07-11",1,"settlement_delay","Our bakery processed €890 in card payments on Saturday, but the funds took four days to reach our account instead of the usual two. This unpredictability makes it challenging to maintain adequate cash reserves for ingredient purchases."
"FB-000825",615083,"2025-07-09",1,"settlement_delay","We noticed that Mastercard settlements from our Clover Flex have been arriving a day later than usual for the past three weeks. The cumulative effect on cash flow for a business of our size is considerable, particularly given our thin margins."
"FB-000826",23080,"2025-07-03",1,"settlement_delay","A delay of 48 hours in receiving €6,300 from weekend transactions forced us to postpone paying our staff bonuses. The lack of transparency around settlement schedules during public holidays is particularly problematic for our planning."
"FB-000827",242712,"2025-09-15",1,"settlement_delay","Our restaurant relies on timely settlements to manage daily operations, but last Tuesday's expected deposit of €2,400 didn't arrive until Thursday afternoon. This created unnecessary stress and required us to use our overdraft facility."
"FB-000828",556118,"2025-08-16",2,"settlement_delay","The settlement timing over the Easter weekend was completely unclear, resulting in funds arriving three business days later than we had calculated. We processed over €5,000 in transactions and the delayed access to these funds strained our liquidity position."
"FB-000829",149973,"2025-09-07",1,"settlement_delay","We operate on tight margins and depend on receiving card payments within the standard timeframe. When €1,200 from Thursday's sales arrived on Monday instead of Friday, it disrupted our entire weekly cash management routine."
"FB-000830",195459,"2025-09-24",2,"settlement_delay","Our boutique processed 47 transactions totaling €3,650 last weekend, but settlement was delayed by two full days without any prior notification. This lack of communication makes financial planning extremely difficult for small retailers like ourselves."
"FB-000831",293735,"2025-06-11",1,"settlement_delay","The inconsistency in settlement timing has become a real concern for our business. Last month we experienced three separate instances where funds arrived a day late, including one delay affecting €4,800 in revenue that we had already committed to expenses."
"FB-000832",1109237,"2025-09-16",2,"settlement_delay","We received our Wednesday card payments on Friday morning rather than Thursday as expected, creating a shortfall of €2,100 when we needed to pay our lease. Greater predictability in the settlement process would significantly improve our operational efficiency."
"FB-000833",1905511,"2025-09-19",1,"settlement_delay","Our café processes approximately €800 daily in card transactions, and when settlements run even one day late, it creates a domino effect on our ability to restock supplies. Last week's delay meant we had to negotiate extended terms with our coffee supplier."
"FB-000834",614504,"2025-09-09",1,"settlement_delay","The settlement from our busiest trading day took three days to reach our account instead of two, leaving us without access to €7,200 during a critical period. This unpredictability is forcing us to maintain higher cash reserves than should be necessary."
"FB-000835",342750,"2025-06-09",1,"settlement_delay","We experienced a delay in receiving funds from Saturday transactions, which didn't arrive until Thursday. The €1,950 shortfall meant we couldn't take advantage of an early payment discount from our supplier, costing us an additional 2% on a €3,000 order."
"FB-000836",1530,"2025-07-01",1,"settlement_delay","Our pharmacy depends on consistent settlement timing to manage inventory purchases, but recent delays of 24 to 48 hours have disrupted this process. When €5,400 arrived a day late last week, it affected our ability to reorder essential stock."
"FB-000837",31,"2025-09-28",2,"settlement_delay","The lack of clarity around settlement schedules during the September holiday period caused significant cash flow challenges. We were expecting €8,900 from pre-Christmas sales but the funds arrived two days later than our calculations suggested."
"FB-000838",51898,"2025-06-20",2,"settlement_delay","Our hardware store processed €3,300 in Visa and Mastercard payments on Monday, expecting settlement by Wednesday, but the funds didn't arrive until Thursday afternoon. This delay, while seemingly minor, has real consequences for a business managing daily cash requirements."
